word1,word2,sim
грязный,узкий,0.0
принимается,признается,0.708
слушал,слышал,0.7
псалом,солома,0.0
палец,ладонь,0.315
боли,вреда,0.215
изучая,занимаясь,0.346
короткого,длинного,0.0
зверей,животных,0.8380000000000001
добывая,зарабатывая,0.662
взяли,украли,0.269
р,моря,0.262
убиваем,защищаем,0.154
школ,классов,0.369
слове,словаре,0.277
новые,свежие,0.7769999999999999
металлом,алюминием,0.462
работодатель,работник,0.193
яблоки,соки,0.13799999999999998
судна,автомобиля,0.08499999999999999
приобретал,покупала,0.8460000000000001
говорила,подтверждало,0.292
находил,исчезал,0.0
шла,приходило,0.646
дочери,ребенке,0.769
делать,становиться,0.354
идут,позволяют,0.008
обстоятельств,ситуаций,0.592
появляться,посещать,0.477
зерно,горчица,0.13799999999999998
восхитительное,прекрасного,0.908
держите,занимаете,0.331
требующее,запрашиваемая,0.615
работ,управлений,0.446
думала,спрашивал,0.331
стилей,мод,0.762
праздник,церемония,0.6849999999999999
молекулы,атомы,0.385
толпы,группы,0.638
берущий,несущее,0.1
завтрак,бекон,0.238
разрушала,строилось,0.0
оставался,сохранял,0.308
обнаруживаем,находим,0.885
словах,страницах,0.215
покидал,входил,0.06899999999999999
слушать,подчиняться,0.5
яблоком,лимоном,0.131
немой,редкий,0.0
прутков,тюрем,0.008
вежливого,приличного,0.538
силам,способностям,0.238
сахар,мед,0.269
покидает,входит,0.06899999999999999
река,поток,0.623
покидал,игнорировало,0.123
ружьями,ножами,0.123
рожала,носила,0.369
хлебом,мукою,0.515
вежливый,приличный,0.538
остро,туп,0.0
восхитительное,прекрасное,0.908
понимать,удовлетворять,0.177
книгах,текстах,0.5309999999999999
братья,сыны,0.092
знал,понимался,0.346
глава,мэр,0.708
автомобилем,гудком,0.185
народов,шаров,0.008
добавляет,строит,0.077
соглашаться,спорить,0.015
двери,коридоры,0.06899999999999999
корпорацией,предприятием,0.8310000000000001
лимоном,чаем,0.023
кисти,пальцы,0.323
создавался,строил,0.692
мяч,корзина,0.077
женам,мужьям,0.0
интеллекту,логике,0.43099999999999994
действий,курсов,0.308
понимала,знало,0.6769999999999999
достигал,оставалось,0.308
старой,свежем,0.0
работах,управлениях,0.446
матери,жены,0.2
права,правосудия,0.492
мишени,стрелы,0.10800000000000001
животными,людьми,0.254
учащийся,преподаватель,0.16899999999999998
забывал,знало,0.0
крупных,больших,0.9460000000000001
начинающий,прекращающаяся,0.0
назначается,избирает,0.28500000000000003
напоминал,продавалась,0.015
требовать,запрашивать,0.615
девочка,дева,0.577
толпа,парад,0.477
разрушала,организовывала,0.0
читаются,понимаются,0.031
советует,рекомендует,0.9460000000000001
убежище,хижина,0.7150000000000001
пруток,клетка,0.008
сохранял,защищало,0.6849999999999999
подругой,матерью,0.238
руки,тела,0.11499999999999999
воровал,покупала,0.0
скучные,смешные,0.0
тяжелого,легкого,0.0
пивом,шампанским,0.162
яблока,солнца,0.015
понимай,прощай,0.5690000000000001
недавний,новый,0.6769999999999999
животное,человек,0.254
мать,жена,0.2
представителям,адвокатам,0.615
хочете,выбираете,0.11499999999999999
прекрасного,великолепное,0.9380000000000001
легко,трудно,0.0
статья,журнал,0.392
ванной,спальне,0.10800000000000001
легким,трудным,0.0
снег,шторм,0.215
почки,органа,0.769
одежды,шкафа,0.092
берем,несем,0.1
анархии,хаосе,0.754
счастливую,молодого,0.046
хранит,защищает,0.615
лагерях,домиках,0.192
достигаемое,остающееся,0.308
рубежах,границах,0.977
автомобиля,велосипеда,0.13799999999999998
отцов,родителей,0.9460000000000001
диском,компьютером,0.254
тупым,умной,0.0
статьях,журналах,0.392
жены,соломы,0.015
легкой,трудном,0.0
теряют,сохраняют,0.0
почек,органов,0.769
грохотом,шумом,0.792
анализируют,оцениваются,0.792
позволяющая,разрешающий,0.9380000000000001
люди,охранники,0.231
объединялись,женились,0.43099999999999994
завершал,становилась,0.392
классах,коридорах,0.146
ужине,супе,0.269
покидают,игнорируются,0.123
рукой,телом,0.11499999999999999
братство,бейсбол,0.06899999999999999
ногах,руках,0.0
народов,центов,0.015
безумного,сумасшедшую,0.931
фраза,слово,0.2
легкие,больших,0.0
игнорируют,обращаются,0.154
дискуссии,споры,0.869
окна,двери,0.015
предполагалось,предсказывал,0.662
предприятием,промышленностью,0.523
осознается,обнаруживается,0.515
даёт,крадет,0.0
свежего,широкого,0.0
напоминал,продавался,0.015
дискуссий,споров,0.869
сохраняющих,защищающих,0.6849999999999999
яблоке,соку,0.13799999999999998
устраивал,нуждалось,0.023
закат,вечер,0.546
фотоаппаратом,президентом,0.015
желудков,вен,0.038
собираясь,посещая,0.062
огромное,тупое,0.0
тупые,интеллектуальные,0.0
туча,буря,0.238
автомобиля,моста,0.11499999999999999
дыру,жену,0.015
кровати,стула,0.123
собиралось,встречался,0.708
улице,автомобилю,0.062
матери,жене,0.2
брали,доставлялись,0.11499999999999999
большое,тяжелое,0.292
находят,исчезают,0.0
берут,получаются,0.40800000000000003
вино,спиртное,0.646
населении,народе,0.8619999999999999
кровать,спальня,0.246
ребёнка,мальчика,0.538
жесткого,жестокой,0.377
скорому,скоростному,0.915
женщину,мужчину,0.0
случается,происходит,0.9460000000000001
несли,приносили,0.662
ванне,жене,0.031
молоке,соку,0.185
участвовать,присоединяться,0.646
грязное,узкое,0.0
руководству,управлению,0.869
задачами,автострадами,0.031
мужчина,ребенок,0.023
действие,курс,0.308
тупая,глупая,0.8539999999999999
школами,классами,0.369
быстрые,скоростные,0.915
писателей,читателей,0.192
друзей,гостей,0.246
заданию,задаче,0.885
появлялись,посещали,0.477
предприятие,компания,0.923
случаются,происходят,0.9460000000000001
ущелие,долина,0.28500000000000003
соперникам,противникам,0.908
игры,действия,0.462
дверь,пол,0.031
дверями,воротами,0.315
августе,месяце,0.28500000000000003
судне,автомобиле,0.08499999999999999
приносил,посылал,0.062
покидала,игнорировало,0.123
области,углы,0.192
давая,вкладывая,0.546
уверенности,самости,0.6
двери,коридора,0.06899999999999999
облака,тумана,0.377
лодка,якорь,0.2
велика,тяжела,0.292
принимали,доставлялись,0.008
продаваться,продавать,0.42300000000000004
изучают,занимаются,0.346
понимало,удовлетворяло,0.177
оркестре,параде,0.154
разрушала,строилась,0.0
недавними,новыми,0.6769999999999999
телефоне,будке,0.262
добывал,зарабатывал,0.662
кости,локти,0.154
трюков,размеров,0.023
ситуация,состояние,0.262
разрушать,организовывать,0.0
дерева,бревна,0.592
думающие,решающие,0.608
счастливую,молодое,0.046
руку,вену,0.10800000000000001
моторы,лодки,0.031
плохого,виноватого,0.162
подтверждаются,обосновываются,0.538
парней,товарищей,0.477
печальным,ужасной,0.231
братство,дверь,0.008
добавлять,строить,0.077
счастливой,радостному,0.8460000000000001
давала,занималось,0.631
конь,бык,0.131
предприятии,промышленности,0.523
достигал,пыталось,0.185
писателями,читателями,0.192
долларам,народам,0.023
обнаруживали,находили,0.885
курсе,желудке,0.0
костей,челюстей,0.20800000000000002
края,конца,0.754
счастливые,злые,0.0
мужчины,мужа,0.562
определяют,предсказывают,0.5309999999999999
слушала,подчинялся,0.5
приобретать,получать,0.7115
легкие,большие,0.0
слушают,подчиняются,0.5
шла,посылал,0.10800000000000001
битвы,завоевания,0.40800000000000003
добавляет,строится,0.077
бог,жертва,0.046
комнате,ванне,0.08499999999999999
продавались,продавали,0.42300000000000004
назначениями,обязательствами,0.392
думала,спрашивала,0.331
собиралась,посещал,0.062
приобретает,покупает,0.8460000000000001
узнавая,слушая,0.162
мнением,выбором,0.177
слушала,слышал,0.7
комнатам,камерам,0.508
давала,крал,0.0
скудное,редкая,0.485
койке,больнице,0.238
принимаем,верим,0.254
разрушал,организовывал,0.0
защищаем,отстаиваем,0.885
честен,виноват,0.0
держит,занимает,0.331
теленка,быка,0.538
принимать,прощать,0.508
миру,земле,0.585
идем,посылаем,0.10800000000000001
посылается,получает,0.015
тупым,глупым,0.8539999999999999
сохраняют,защищают,0.6849999999999999
комнатах,камерах,0.508
трубку,сигару,0.5309999999999999
читало,понимало,0.031
отец,родитель,0.9460000000000001
дочери,ребенка,0.769
выигрывал,доминировала,0.738
лагерем,домиком,0.192
разрушениях,построениях,0.023
больше,тяжелее,0.292
приобретать,покупать,0.8460000000000001
сумочку,сумку,0.9380000000000001
достигаются,завершают,0.662
воровать,покупать,0.0
улиц,автомобилей,0.062
мишенями,стрелами,0.10800000000000001
руках,костях,0.162
широкая,узкое,0.0
даем,вкладываем,0.546
комната,камера,0.508
убивают,уничтожаются,0.792
главы,руководителя,0.8619999999999999
обсуждается,объясняет,0.577
луча,солнца,0.354
знает,понимается,0.346
принимает,рекомендуется,0.046
твердым,прочной,0.7769999999999999
курсом,желудком,0.0
расширялась,рос,0.808
автор,создатель,0.923
шла,приходил,0.646
вина,спиртного,0.646
жаловалась,ругалась,0.354
приемлют,доставляются,0.008
выбирает,избирается,0.8539999999999999
корня,травы,0.292
начинала,происходил,0.40800000000000003
мужчин,мужей,0.562
логике,арифметике,0.438
автомобили,заводы,0.177
девочку,деву,0.577
устраивает,организуется,0.762
проясняет,объясняется,0.8310000000000001
пыталось,думала,0.038
носители,новости,0.1
разрушает,организует,0.0
ночи,рассвета,0.10800000000000001
складывают,делятся,0.015
терял,получала,0.008
автомобиль,такси,0.41500000000000004
думающие,решаемые,0.608
широкая,узкая,0.0
крыши,потолка,0.277
молекул,атомов,0.385
кодом,символом,0.608
парня,товарища,0.477
ловкий,выносливый,0.392
тюрьмы,выбора,0.062
книга,эссе,0.377
луной,планетой,0.462
медбратья,учёные,0.2
миска,хвост,0.015
добавляется,строится,0.077
идущая,приходящий,0.646
центов,жен,0.023
держится,дает,0.031
церкви,хора,0.146
покидала,входил,0.06899999999999999
трапеза,ужин,0.8150000000000001
твердый,прочный,0.7769999999999999
плохи,великолепны,0.0
исследующих,изучающих,0.869
ложка,чашка,0.154
объясняла,доказывал,0.8230000000000001
рек,потоков,0.623
знайте,верьте,0.269
необходимую,важное,0.738
прошу,молюсь,0.546
беру,получаю,0.40800000000000003
завершала,решал,0.13799999999999998
шло,приходил,0.646
берег,побережье,0.762
облако,мгла,0.28500000000000003
странное,необычная,0.892
слово,страница,0.215
жаром,болезнью,0.631
музыку,мелодию,0.877
жесткие,жестокие,0.377
богатством,бедностью,0.023
начинаю,прекращаю,0.0
сильных,гордых,0.323
пропадать,исчезать,0.931
старого,новую,0.0
друге,парне,0.1
колледж,профессия,0.262
богов,священников,0.215
действующим,происходящим,0.4
человеку,победителю,0.046
главу,руководителя,0.8619999999999999
объяснялась,доказывал,0.8230000000000001
парень,девушка,0.031
телами,плечами,0.154
областью,углом,0.192
идее,плану,0.654
достигаются,пытаются,0.185
счастливую,радостную,0.8460000000000001
бутерброд,обед,0.215
брать,нести,0.1
вера,цветок,0.023
сохранял,защищал,0.6849999999999999
твердом,плотном,0.631
приятелей,спутники,0.477
загрязнений,атмосфер,0.192
носитель,новость,0.1
убивал,защищала,0.154
теле,желудке,0.092
радость,гордость,0.177
шума,грохота,0.762
прощают,забывают,0.554
счастлив,довольна,0.808
механизму,двигателю,0.508
бутылки,контейнера,0.231
органе,печени,0.315
зима,лето,0.0
президента,мэра,0.392
огромные,тупые,0.0
тел,нервов,0.2
вкладывает,соединяется,0.192
предприятие,промышленность,0.523
расширялась,росло,0.808
начинающего,идущего,0.046
решающей,важном,0.708
теле,плече,0.154
остров,задача,0.015
знали,понимали,0.346
действия,курса,0.308
завершает,становится,0.392
предприятиях,промышленностях,0.523
глубиной,величиной,0.315
кажущееся,очевидное,0.292
объявлять,провозглашать,0.8460000000000001
стены,отделки,0.28500000000000003
сердцу,операции,0.1
ненормальный,необычный,0.592
отцу,матери,0.154
плохой,ужасный,0.8619999999999999
понимающие,знающие,0.6769999999999999
читало,понимала,0.031
приобретал,получал,0.7115
книги,ст,0.392
улице,переулку,0.5690000000000001
берут,доставляются,0.11499999999999999
дочери,ребёнка,0.769
животных,человеков,0.254
убивало,защищал,0.154
о.,брата,0.06899999999999999
ружья,меха,0.054000000000000006
чудовищем,демоном,0.6849999999999999
кость,зуб,0.20800000000000002
крупные,гибкие,0.0
ложки,чашки,0.154
добавляли,строили,0.077
ночью,днем,0.0
девочек,детей,0.46900000000000003
мышей,управлений,0.385
понимая,прощая,0.5690000000000001
книга,литература,0.6
дверей,коридоров,0.06899999999999999
исследовали,изучали,0.869
дом,квартира,0.692
автомобиль,велосипед,0.13799999999999998
предполагать,предсказывать,0.662
счастливых,довольных,0.808
приобретают,покупают,0.8460000000000001
руками,костями,0.162
тяжелых,трудных,0.8619999999999999
красивом,прекрасном,0.9380000000000001
диске,компьютере,0.254
двери,пола,0.031
одежда,шкаф,0.092
химия,теория,0.262
добывают,зарабатывают,0.662
сравниваются,анализируются,0.538
яростное,злое,0.746
родителем,взрослым,0.354
книгой,темой,0.20750000000000002
состояний,мальчиков,0.08499999999999999
церковь,хор,0.146
женщин,мужчин,0.0
чел.,охранников,0.231
тела,плечи,0.154
звонок,дверь,0.131
улицах,автомобилях,0.062
давала,знал,0.046
руке,колену,0.046
дружелюбный,великодушный,0.446
обсуждать,объяснять,0.577
народа,ружья,0.008
тупое,глупую,0.8539999999999999
о.,богу,0.492
парни,това-рищи,0.477
биографии,романа,0.292
обсуждался,объяснялось,0.577
ребенке,мальчике,0.538
делала,становилась,0.354
девочкой,ребенком,0.46900000000000003
напоминать,продавать,0.015
хотело,выбирала,0.11499999999999999
парней,девушек,0.031
дом,государство,0.269
одежда,пальто,0.754
думали,решались,0.608
пивом,напитком,0.4
людей,охранников,0.231
шлангами,садами,0.077
плохое,великолепное,0.0
приносить,жаловаться,0.008
советовала,рекомендовала,0.9460000000000001
приносить,восстанавливать,0.023
мужчины,братства,0.16899999999999998
хранила,владел,0.5309999999999999
жених,невеста,0.0
собирались,посещали,0.062
эпох,десятилетий,0.43099999999999994
героиню,героя,0.654
песня,история,0.177
делала,строил,0.638
давала,вкладывал,0.546
думают,спрашивают,0.331
идем,входим,0.41500000000000004
милого,жестокой,0.0
понимал,удовлетворяло,0.177
поглощал,имел,0.192
печальное,ужасное,0.231
воровал,покупал,0.0
понимая,удовлетворяя,0.177
честной,виноватым,0.0
линзы,фотоаппарата,0.177
дает,вкладывает,0.546
отцов,дочерей,0.192
книгой,статьей,0.392
руки,плечи,0.2
напоминающей,продаваемого,0.015
просят,молятся,0.546
церкви,хору,0.146
давать,знать,0.046
яростными,злыми,0.746
юбилея,даты,0.662
берущей,получаемой,0.40800000000000003
проигрывает,проваливает,0.392
покидали,появлялись,0.015
плохая,великолепная,0.0
плохие,ужасные,0.8619999999999999
водителей,пилотов,0.662
ладить,угождать,0.485
быструю,скоростную,0.915
скудную,редкую,0.485
дивана,стула,0.123
изучается,обнаруживает,0.6
пляжей,морей,0.346
орава,толпа,0.7150000000000001
организующий,становящаяся,0.13799999999999998
ненормального,нормальной,0.0
задание,задача,0.885
телефон,будка,0.262
изучая,оценивая,0.315
заданиям,задачам,0.885
табак,сигарета,0.731
рот,губа,0.43099999999999994
платформе,вагоне,0.262
размером,величиной,0.8150000000000001
наставниками,помощниками,0.346
осознают,обнаруживают,0.515
посылаются,получаются,0.015
выигрывающих,доминирующих,0.738
носом,ртом,0.123
учеником,президентом,0.038
продается,продает,0.42300000000000004
крысам,мышам,0.346
домам,государствам,0.269
поглощает,учится,0.123
ненужных,необходимые,0.0
желудка,вены,0.038
смертей,бедствий,0.192
младенец,дочь,0.46900000000000003
начинают,прекращают,0.0
принимали,отвергали,0.034499999999999996
странный,необычный,0.892
крышей,полом,0.023
ненормального,нормального,0.0
старый,свежий,0.0
свежей,широкого,0.0
насекомое,пчела,0.646
юриста,банкира,0.11499999999999999
устраивало,организовывал,0.762
женщиной,женою,0.462
рук,вен,0.10800000000000001
понимала,слушал,0.438
продаются,продают,0.42300000000000004
центов,размеров,0.06899999999999999
представителях,адвокатах,0.615
тратилась,копил,0.0
трудная,простая,0.0
задачам,работам,0.692
парня,девушки,0.031
книга,текст,0.5309999999999999
начинающих,происходящие,0.40800000000000003
пляжу,морю,0.346
счастливых,молодых,0.046
задача,женщина,0.046
покидал,шла,0.2
принцесс,островов,0.0
преступлений,нарушений,0.623
загрязнения,атмосферы,0.192
крупной,гибкой,0.0
банки,бутылки,0.323
композитор,писатель,0.454
понимал,слушал,0.438
костьми,зубами,0.20800000000000002
осматривали,изучали,0.5309999999999999
действии,движении,0.708
небо,вселенная,0.377
песне,истории,0.177
диван,стул,0.123
победителя,гола,0.4
отсутствием,присутствием,0.008
кажущийся,очевидный,0.292
слова,страницы,0.215
миров,земель,0.585
ненужную,необходимое,0.0
идти,позволять,0.008
книги,информации,0.5309999999999999
побеждает,завершает,0.046
ночам,главам,0.023
забывают,знают,0.0
собак,лошадей,0.062
автора,создателя,0.923
югом,севером,0.0
изучают,обнаруживают,0.6
легки,трудны,0.0
делала,прекращала,0.238
мускул,кость,0.062
о.,родителя,0.9460000000000001
советуют,рекомендуются,0.9460000000000001
устраиваются,организуются,0.762
завершается,становится,0.392
взятую,украденный,0.269
отвергает,избегает,0.585
клали,вешали,0.1
широкое,узкое,0.0
глав,руководителей,0.8619999999999999
знать,верить,0.269
создавался,делало,0.8310000000000001
споров,соглашений,0.131
необходимую,важную,0.738
забирали,оставляли,0.008
знала,понимало,0.346
выигрывала,доминировала,0.738
ценность,вера,0.223
спорить,различаться,0.146
книгами,статьями,0.392
друг,парень,0.1
мирах,землях,0.585
нелегальный,безнравственный,0.162
достигает,пытается,0.185
отцов,братьев,0.06899999999999999
раввин,священник,0.738
необходим,важен,0.738
колледжей,профессий,0.262
верований,представлений,0.462
обсуждается,объясняется,0.577
цветков,кустов,0.3
достигается,остаётся,0.308
новой,старой,0.0
ребенка,взрослого,0.0
самоуверенный,уверенный,0.738
животным,человеком,0.254
ворует,покупает,0.0
мальчика,солдата,0.123
щеке,языка,0.269
конь,жеребенок,0.623
велика,огромна,0.915
молекулами,атомами,0.385
мальчиках,детях,0.562
рек,морей,0.262
яблоко,сладость,0.154
смерть,трагедия,0.477
достигали,преуспевали,0.738
мальчика,брата,0.254
десятилетиями,веками,0.20800000000000002
разрушали,организовывали,0.0
изучали,обнаруживали,0.6
курсах,желудках,0.0
посылал,посещал,0.0
счастлив,доволен,0.808
получает,назначает,0.023
заметна,очевиден,0.6769999999999999
спиртному,веку,0.0
убивало,защищала,0.154
кот,питомец,0.446
холм,утес,0.354
говорилось,признавалось,0.42300000000000004
петлей,поясом,0.08499999999999999
старой,свежей,0.0
зимы,сезона,0.392
друг,наставник,0.3
выбирает,избирает,0.8539999999999999
анализировала,оценивал,0.792
облака,туманы,0.377
изучаются,занимаются,0.346
убивало,уничтожал,0.792
прибывать,приходить,0.808
рук,мускулов,0.154
тяжелое,легкая,0.0
грязной,дешевой,0.077
ранимый,бесстрастный,0.015
бурей,ураганом,0.8539999999999999
делать,строить,0.638
новых,свежих,0.7769999999999999
сравнивают,анализируются,0.538
главе,конце,0.1
изучал,занималось,0.346
разрушают,организуются,0.0
нелегальных,безнравственных,0.162
хранят,владеют,0.5309999999999999
щекам,языкам,0.269
входить,задолжать,0.008
определяет,предсказывает,0.5309999999999999
пыталась,думала,0.038
выигрывает,доминирует,0.738
сплетня,новость,0.485
трубка,сигара,0.5309999999999999
облако,туман,0.377
знал,понимала,0.346
квартиру,гостиницу,0.323
соответствовать,различаться,0.0
приходило,посещал,0.7849999999999999
собирается,встречается,0.708
объяснять,доказывать,0.8230000000000001
учениками,президентами,0.038
забывал,узнавал,0.0
мышах,управлениях,0.385
плохой,безнравственный,0.585
убивать,защищать,0.154
домах,государствах,0.269
понимают,слушают,0.438
занимали,продавали,0.162
младенца,дочери,0.46900000000000003
говорили,подтверждали,0.292
приносили,жаловались,0.008
злак,пшеница,0.662
пляж,остров,0.446
трапеза,талия,0.08499999999999999
игнорировало,обращался,0.154
размеры,величины,0.8150000000000001
телах,плечах,0.154
марихуану,траву,0.585
мальчиком,солдатом,0.123
жаловаться,ругаться,0.354
домами,государствами,0.269
доллара,народа,0.023
предполагала,предсказывал,0.662
тюрьме,выборе,0.062
силы,мощи,0.7769999999999999
компетенции,способности,0.2425
язык,горло,0.13799999999999998
советовали,рекомендовали,0.9460000000000001
быстрое,скоростная,0.915
защищало,отстаивала,0.885
линза,фотоаппарат,0.177
необходим,важно,0.738
победителей,кандидатов,0.192
глазами,слезами,0.177
устраивает,нуждается,0.023
бревно,ванна,0.0
идем,приходим,0.646
ситуации,состоянию,0.262
большого,широкого,0.331
понимать,слушать,0.438
длинном,узком,0.1
короткую,длинное,0.0
добавляли,строились,0.077
посылает,получает,0.015
птицы,куры,0.546
глава,руководитель,0.8619999999999999
ребенок,взрослый,0.0
родителях,взрослых,0.354
отвергались,избегали,0.585
острые,тупые,0.0
принимали,доставляли,0.008
простое,легкая,0.7
уже,пошире,0.0
пальцы,ладони,0.315
получал,давала,0.008
костьми,шеями,0.215
наука,психология,0.269
положил,повесил,0.1
водой,солью,0.0
делаются,прекращаются,0.238
сильны,горды,0.323
крупное,большую,0.9460000000000001
заметное,очевидное,0.6769999999999999
узкое,широкое,0.0
клубами,обществами,0.669
баскетбол,бейсбол,0.123
механизмов,двигателей,0.508
желудок,спальня,0.0
эластичный,гибкий,0.792
банку,бутылку,0.323
задач,женщин,0.046
меню,заказ,0.331
стула,скамейки,0.3
братом,человеком,0.154
становится,кажется,0.2925
отец,мать,0.154
положив,повесив,0.1
школе,классе,0.369
одежды,шкафы,0.092
поговорит,услышит,0.008
истории,темы,0.185
аварии,бедствия,0.615
кровью,плотью,0.123
моря,океаны,0.577
классам,коридорам,0.146
идти,посылать,0.10800000000000001
собиралась,встречался,0.708
достигать,пытаться,0.185
мужчине,мужу,0.562
молекула,воздух,0.377
президентом,мэром,0.392
спора,критики,0.392
решают,выбираются,0.6769999999999999
забывал,игнорировало,0.546
формулах,журналах,0.008
автомобиль,завод,0.177
стиль,мода,0.762
огромна,туп,0.0
парням,товарищам,0.477
огромная,тупая,0.0
игра,веселие,0.523
кость,колено,0.269
уже,шире,0.0
книгами,историями,0.13799999999999998
длинная,узкое,0.1
твердыми,прочными,0.7769999999999999
странное,необычное,0.892
создавался,строился,0.692
работы,управления,0.446
лагерей,домиков,0.192
мнении,выборе,0.177
слушается,подчиняется,0.6849999999999999
спиртного,группы,0.023
забывая,игнорируя,0.546
присутствие,дверь,0.092
бутылка,контейнер,0.231
берущейся,получаемой,0.40800000000000003
группе,оркестре,0.477
рис,мальчик,0.008
мнением,идеей,0.3
книг,тем,0.20750000000000002
одежды,ящика,0.031
река,долина,0.023
окнах,дверях,0.015
посылал,получала,0.015
короткое,длинная,0.0
читала,понимало,0.031
появляются,посещают,0.477
занимал,продавалось,0.162
гитаре,барабане,0.08499999999999999
приносятся,посылают,0.062
случаться,происходить,0.9460000000000001
агрессивности,враждебности,0.908
счастливыми,злыми,0.0
покидала,шло,0.2
ум,навык,0.28500000000000003
пакт,соглашение,0.8539999999999999
писатель,читатель,0.192
история,тема,0.185
соперников,противников,0.908
руках,коленях,0.046
принимается,отвергается,0.034499999999999996
крупным,гибким,0.0
ногой,рукой,0.0
ситуации,состояния,0.262
чел,охранников,0.231
скромный,покладистый,0.246
знала,верил,0.269
колледжа,класса,0.238
печальное,ужасная,0.231
самолетах,аэропортах,0.131
книге,тексту,0.5309999999999999
мышь,управление,0.385
новое,свежую,0.7769999999999999
понимается,удовлетворяет,0.177
твердым,прочным,0.7769999999999999
преуспевали,пытались,0.177
младенцем,дочерью,0.46900000000000003
областями,углами,0.192
делается,прекращает,0.238
старое,свежая,0.0
кода,символа,0.608
юг,север,0.0
госпожу,господина,0.438
спорили,различались,0.146
твердое,прочное,0.7769999999999999
покидал,входила,0.06899999999999999
рубеж,граница,0.977
воде,льду,0.2
соглашаемся,спорим,0.015
хотела,выбирал,0.11499999999999999
чувство,интуиция,0.6849999999999999
учащегося,преподавателя,0.16899999999999998
игнорировались,исследовали,0.008
небес,вселенных,0.377
груб,равнодушен,0.28500000000000003
рук,тел,0.11499999999999999
крупных,гибких,0.0
занималось,продавалось,0.162
злость,настроение,0.362
тело,грудь,0.362
соглашаются,спорят,0.015
животного,человека,0.254
выбираются,избирают,0.8539999999999999
поглощающих,имеющих,0.192
заслуживали,зарабатывали,0.446
положен,повешен,0.1
крупному,гибкому,0.0
кроватях,стульях,0.123
руками,коленями,0.046
женщины,мужчины,0.0
пропадало,исчезала,0.931
умоляла,просила,0.808
области,регионе,0.908
создавался,представляла,0.015
цели,поиска,0.062
провод,шнур,0.792
автомобиль,карета,0.3
отцам,родителям,0.9460000000000001
приобретает,находит,0.515
просить,умолять,0.8
начинали,происходили,0.40800000000000003
слова,словаря,0.277
объясняется,доказывается,0.8230000000000001
пляж,побережье,0.662
напоминало,забывал,0.277
делают,прекращаются,0.238
говорилось,признавало,0.42300000000000004
дому,государству,0.269
размера,величины,0.8150000000000001
контейнер,мышь,0.015
родители,взрослые,0.354
умоляю,прошу,0.808
отодвигался,отвергался,0.446
убивают,уничтожают,0.792
факту,сути,0.6769999999999999
требуемый,запрашиваемая,0.615
тело,позвоночник,0.33799999999999997
кажущееся,очевидная,0.292
ужином,супом,0.269
носителем,новостью,0.1
размерами,величинами,0.8150000000000001
крыши,потолки,0.277
начинал,шла,0.046
складывалось,делилась,0.015
находит,исчезает,0.0
пытаться,думать,0.038
мускулов,костей,0.062
мужчину,ребенка,0.023
грязной,узким,0.0
хитрой,умной,0.33799999999999997
недавнее,новое,0.6769999999999999
компетенциям,способностям,0.2425
женой,мужем,0.0
невежества,ума,0.16899999999999998
стене,отделке,0.28500000000000003
становилась,казалась,0.2925
покидал,появлялась,0.015
говорить,подтверждать,0.292
слушаем,слышим,0.7
создающие,делающие,0.8310000000000001
необычные,обычных,0.0
словом,стр.,0.215
домом,государством,0.269
женщине,секретарю,0.154
двери,кухне,0.123
цветок,фиалка,0.631
напоминает,забывается,0.277
женщины,секретаря,0.154
ружьями,мехами,0.054000000000000006
создавая,представляя,0.015
тупое,дурацкое,0.754
ненормальная,необычная,0.592
почкой,органом,0.769
понимаем,слушаем,0.438
метров,дюймов,0.262
необходим,важна,0.738
мира,земли,0.585
родителями,взрослыми,0.354
плохая,ужасное,0.8619999999999999
достигал,пытался,0.185
понимать,прощать,0.5690000000000001
поглощали,учились,0.123
грохота,шума,0.792
узнавать,слушать,0.162
мальчика,ребёнка,0.562
костями,коленями,0.269
друзья,гости,0.246
покидающих,идущих,0.2
положили,повесили,0.1
широкому,узкому,0.0
длинную,узкую,0.1
начинал,шел,0.046
отсутствие,присутствие,0.008
покидают,появляются,0.015
плохи,виноваты,0.162
держать,занимать,0.331
счастливым,радостным,0.8460000000000001
целям,поискам,0.062
находить,исчезать,0.0
состояния,мальчика,0.08499999999999999
рука,запястье,0.254
композиторы,писатели,0.454
статье,журналу,0.392
секунд,мин,0.269
одежде,шкафу,0.092
счастливая,злая,0.0
проще,полегче,0.7
действию,движению,0.708
женщинам,женам,0.462
знает,понимает,0.346
получаю,даю,0.008
квартире,гостинице,0.323
пузыря,пены,0.323
путешествии,поездке,0.8310000000000001
горы,выступы,0.41500000000000004
колледжи,классы,0.238
узнавали,слушали,0.162
тоскливый,скучный,0.8619999999999999
задаче,женщине,0.046
думал,спрашивала,0.331
августа,месяца,0.28500000000000003
размышлять,думать,0.915
крови,мозга,0.123
квартирой,мебелью,0.16899999999999998
фраз,слов,0.2
притворяться,воображать,0.177
хранилась,владел,0.5309999999999999
идет,посылает,0.10800000000000001
идет,позволяет,0.008
отражением,образом,0.631
банке,бутылке,0.323
слова,литературы,0.331
крупное,большого,0.9460000000000001
давало,вкладывал,0.546
необычными,обычными,0.0
старые,новые,0.0
тупое,интеллектуальную,0.0
приносят,посылают,0.062
смерть,бедствие,0.192
